,genre,artist,song,lyrics
1874,Country,Charley Pride,Kiss An Angel Good Morni,"The secret that I'm speaking of, is a woman &amp; a man in love"
1875,Country,Charley Pride,Kiss An Angel Good Morni,And the answer is in this song that I always sing
1877,Country,Charley Pride,Kiss An Angel Good Morni,chorus.....
1879,Country,Billy Ray Cyrus,Achy Breaky Hea,You can tell the world you never was my girl
1880,Country,Billy Ray Cyrus,Achy Breaky Hea,You can burn my clothes when I'm gone
1881,Country,Billy Ray Cyrus,Achy Breaky Hea,Or you can tell your friends just what a fool I've been
1882,Country,Billy Ray Cyrus,Achy Breaky Hea,And laugh and joke about me on the phone
1884,Country,Billy Ray Cyrus,Achy Breaky Hea,"You can tell my arms, go back onto the phone"
1885,Country,Billy Ray Cyrus,Achy Breaky Hea,You can tell my feet to hit the floor
1886,Country,Billy Ray Cyrus,Achy Breaky Hea,Or you can tell my lips to tell my fingertips
1887,Country,Billy Ray Cyrus,Achy Breaky Hea,They won't be reaching out for you no more
1889,Country,Billy Ray Cyrus,Achy Breaky Hea,"But don't tell my heart, my achy breaky heart"
1890,Country,Billy Ray Cyrus,Achy Breaky Hea,I just don't think it'd understand
1891,Country,Billy Ray Cyrus,Achy Breaky Hea,"And if you tell my heart, my achy breaky heart"
1892,Country,Billy Ray Cyrus,Achy Breaky Hea,He might blow up and kill this man
1894,Country,Billy Ray Cyrus,Achy Breaky Hea,You can tell your Ma I moved to Arkansas
1895,Country,Billy Ray Cyrus,Achy Breaky Hea,You can tell your dog to bite my leg
1896,Country,Billy Ray Cyrus,Achy Breaky Hea,Or tell your brother Cliff who's fist can tell my lips
1897,Country,Billy Ray Cyrus,Achy Breaky Hea,He never really liked me anyway
1899,Country,Billy Ray Cyrus,Achy Breaky Hea,"Oh tell your aunt Louise, tell anything you please"
1900,Country,Billy Ray Cyrus,Achy Breaky Hea,Myself already knows that I'm not okay
1901,Country,Billy Ray Cyrus,Achy Breaky Hea,Oh you can tell my eyes to watch out for my mind
1902,Country,Billy Ray Cyrus,Achy Breaky Hea,It might be walking out on me today
1904,Country,Billy Ray Cyrus,Achy Breaky Hea,"Don't tell my heart, my achy breaky heart"
1905,Country,Billy Ray Cyrus,Achy Breaky Hea,I just don't think it'd understand
1906,Country,Billy Ray Cyrus,Achy Breaky Hea,"And if you tell my heart, my achy breaky heart"
1907,Country,Billy Ray Cyrus,Achy Breaky Hea,He might blow up and kill this man
1909,Country,Billy Ray Cyrus,Achy Breaky Hea,"Don't tell my heart, my achy breaky heart"
1910,Country,Billy Ray Cyrus,Achy Breaky Hea,I just don't think it'd understand
1911,Country,Billy Ray Cyrus,Achy Breaky Hea,"And if you tell my heart, my achy breaky heart"
1912,Country,Billy Ray Cyrus,Achy Breaky Hea,He might blow up and kill this man
1914,Country,Billy Ray Cyrus,Achy Breaky Hea,"Don't tell my heart, my achy breaky heart"
1915,Country,Billy Ray Cyrus,Achy Breaky Hea,I just don't think it'd understand
1916,Country,Billy Ray Cyrus,Achy Breaky Hea,"And if you tell my heart, my achy breaky heart"
1917,Country,Billy Ray Cyrus,Achy Breaky Hea,He might blow up and kill this man
1919,Country,Waylon Jennings,"Luckenbach,Texas (Back To The Basics Of Lov",There only two things in life that make it worth livin'
1920,Country,Waylon Jennings,"Luckenbach,Texas (Back To The Basics Of Lov",That's guitars that tune good and firm feelin' women
1921,Country,Waylon Jennings,"Luckenbach,Texas (Back To The Basics Of Lov",I don't need my name in the marquis lights
1922,Country,Waylon Jennings,"Luckenbach,Texas (Back To The Basics Of Lov",I got my song and I got you with me tonight
1923,Country,Waylon Jennings,"Luckenbach,Texas (Back To The Basics Of Lov",Maybe it's time we got back to the basics of love
1925,Country,Waylon Jennings,"Luckenbach,Texas (Back To The Basics Of Lov",Let's go to Luckenbach Texas
1926,Country,Waylon Jennings,"Luckenbach,Texas (Back To The Basics Of Lov",With Waylon and Willie and the boys
1927,Country,Waylon Jennings,"Luckenbach,Texas (Back To The Basics Of Lov",This successful life we're livin' got us feuding
1928,Country,Waylon Jennings,"Luckenbach,Texas (Back To The Basics Of Lov",Like the Hatfields and McCoys
1930,Country,Waylon Jennings,"Luckenbach,Texas (Back To The Basics Of Lov",Between Hank Williams pain songs
1931,Country,Waylon Jennings,"Luckenbach,Texas (Back To The Basics Of Lov",And Newberry's train songs and blue eyes
1932,Country,Waylon Jennings,"Luckenbach,Texas (Back To The Basics Of Lov","Cryin' in the rain, out in Luckenbach Texas"
1933,Country,Waylon Jennings,"Luckenbach,Texas (Back To The Basics Of Lov",Ain't nobody feelin' no pain
1935,Country,Waylon Jennings,"Luckenbach,Texas (Back To The Basics Of Lov","So, baby let's sell your diamond ring"
1936,Country,Waylon Jennings,"Luckenbach,Texas (Back To The Basics Of Lov",Buy some boots and faded jeans and go away
1937,Country,Waylon Jennings,"Luckenbach,Texas (Back To The Basics Of Lov",This coat and tie is choking me
1938,Country,Waylon Jennings,"Luckenbach,Texas (Back To The Basics Of Lov",In your high society you cry all day
1940,Country,Waylon Jennings,"Luckenbach,Texas (Back To The Basics Of Lov",We've been so busy keepin' up with the Jones
1941,Country,Waylon Jennings,"Luckenbach,Texas (Back To The Basics Of Lov",Four car garage and we're still building on
1942,Country,Waylon Jennings,"Luckenbach,Texas (Back To The Basics Of Lov",May be it's time we got back to the basics of love
1944,Country,Waylon Jennings,"Luckenbach,Texas (Back To The Basics Of Lov",Let's go to Luckenbach Texas
1945,Country,Waylon Jennings,"Luckenbach,Texas (Back To The Basics Of Lov",With Waylon and Willie and the boys
1946,Country,Waylon Jennings,"Luckenbach,Texas (Back To The Basics Of Lov",This successful life we're livin' got us feuding
1947,Country,Waylon Jennings,"Luckenbach,Texas (Back To The Basics Of Lov",Like the Hatfields and McCoys
1949,Country,Waylon Jennings,"Luckenbach,Texas (Back To The Basics Of Lov",Between Hank Williams pain songs
1950,Country,Waylon Jennings,"Luckenbach,Texas (Back To The Basics Of Lov",And Newberry's train songs and blue eyes
1951,Country,Waylon Jennings,"Luckenbach,Texas (Back To The Basics Of Lov","Cryin' in the rain, out in Luckenbach Texas"
1952,Country,Waylon Jennings,"Luckenbach,Texas (Back To The Basics Of Lov",Ain't nobody feelin' no pain
1954,Country,Waylon Jennings,"Luckenbach,Texas (Back To The Basics Of Lov",Let's go to Luckenbach Texas
1955,Country,Waylon Jennings,"Luckenbach,Texas (Back To The Basics Of Lov",With Waylon and Willie and the boys
1956,Country,Waylon Jennings,"Luckenbach,Texas (Back To The Basics Of Lov",This successful life we're livin' got us feuding
1957,Country,Waylon Jennings,"Luckenbach,Texas (Back To The Basics Of Lov",Like the Hatfields and McCoys
1959,Country,Waylon Jennings,"Luckenbach,Texas (Back To The Basics Of Lov",Between Hank Williams pain songs
1960,Country,Waylon Jennings,"Luckenbach,Texas (Back To The Basics Of Lov",And Jerry Jeff's train songs and blue eyes
1961,Country,Waylon Jennings,"Luckenbach,Texas (Back To The Basics Of Lov","Cryin' in the rain, out in Luckenbach Texas"
1962,Country,Waylon Jennings,"Luckenbach,Texas (Back To The Basics Of Lov",Ain't nobody feelin' no pain
1964,Country,Hank Snow,I've Been Everywhe,I was totin' my pack
1965,Country,Hank Snow,I've Been Everywhe,Along the dusty Winnemucca road
1966,Country,Hank Snow,I've Been Everywhe,When along came a semi
1967,Country,Hank Snow,I've Been Everywhe,With a high and canvas covered load
1968,Country,Hank Snow,I've Been Everywhe,"""If you're going to Winnemucca, Mack"
1969,Country,Hank Snow,I've Been Everywhe,"With me you can ride."""
1970,Country,Hank Snow,I've Been Everywhe,So I climbed into the cab
1971,Country,Hank Snow,I've Been Everywhe,And then I settled down inside
1972,Country,Hank Snow,I've Been Everywhe,He asked me if I'd seen a road
1973,Country,Hank Snow,I've Been Everywhe,With so much dust and sand
1974,Country,Hank Snow,I've Been Everywhe,"And I said, "
1975,Country,Hank Snow,I've Been Everywhe,"""Listen, Bud I've traveled"
1976,Country,Hank Snow,I've Been Everywhe,"Every road in this here land."""
1978,Country,Hank Snow,I've Been Everywhe,(Chorus)
1979,Country,Hank Snow,I've Been Everywhe,"I've been everywhere, man"
1980,Country,Hank Snow,I've Been Everywhe,"I've been everywhere, man"
1981,Country,Hank Snow,I've Been Everywhe,"'Cross the deserts bare, man"
1982,Country,Hank Snow,I've Been Everywhe,"I've breathed the mountain air, man"
1983,Country,Hank Snow,I've Been Everywhe,"Of travel, I've had my share, man"
1984,Country,Hank Snow,I've Been Everywhe,I've been everywhere.
1986,Country,Hank Snow,I've Been Everywhe,"Been to Reno, Chicago, Fargo, Minnesota,"
1987,Country,Hank Snow,I've Been Everywhe,"Buffalo, Toronto, Winslow, Sarasota,"
1988,Country,Hank Snow,I've Been Everywhe,"Wichita, Tulsa, Ottawa, Oklahoma,"
1989,Country,Hank Snow,I've Been Everywhe,"Tampa, Panama, Mattawa, La Paloma,"
1990,Country,Hank Snow,I've Been Everywhe,"Bangor, Baltimore, Salvador, Amarillo,"
1991,Country,Hank Snow,I've Been Everywhe,"Tocopilla, Barranquilla, and Padilla, I'm a killer."
1992,Country,Hank Snow,I've Been Everywhe,"I've been everywhere, man"
1993,Country,Hank Snow,I've Been Everywhe,"I've been everywhere, man"
1994,Country,Hank Snow,I've Been Everywhe,"'Cross the deserts bare, man"
1995,Country,Hank Snow,I've Been Everywhe,"I've breathed the mountain air, man"
1996,Country,Hank Snow,I've Been Everywhe,"Of travel, I've had my share, man"
1997,Country,Hank Snow,I've Been Everywhe,I've been everywhere.
1999,Country,Hank Snow,I've Been Everywhe,"Boston, Charleston, Dayton, Louisiana,"
2000,Country,Hank Snow,I've Been Everywhe,"Washington, Houston, Kingston, Texarkana,"
2001,Country,Hank Snow,I've Been Everywhe,"Monterey, Ferriday, Santa Fe, Tallapoosa"
2002,Country,Hank Snow,I've Been Everywhe,"Glen Rock, Black Rock, Little Rock, Oskaloosa,"
2003,Country,Hank Snow,I've Been Everywhe,"Tennessee, Hennessey, Chicopee, Spirit Lake,"
2004,Country,Hank Snow,I've Been Everywhe,"Grand Lake, Devil's Lake, Crater Lake, for Pete's sake;"
2006,Country,Hank Snow,I've Been Everywhe,"I've been everywhere, man"
2007,Country,Hank Snow,I've Been Everywhe,"I've been everywhere, man"
2008,Country,Hank Snow,I've Been Everywhe,"'Cross the deserts bare, man"
2009,Country,Hank Snow,I've Been Everywhe,"I've breathed the mountain air, man"
2010,Country,Hank Snow,I've Been Everywhe,"Of travel, I've had my share, man"
2011,Country,Hank Snow,I've Been Everywhe,I've been everywhere.
2013,Country,Hank Snow,I've Been Everywhe,"Louisville, Nashville, Knoxville, Ombabika,"
2014,Country,Hank Snow,I've Been Everywhe,"Shefferville, Jacksonville, Waterville, Costa Rica,"
2015,Country,Hank Snow,I've Been Everywhe,"Pittsfield, Springfield, Bakersfield, Shreveport,"
2016,Country,Hank Snow,I've Been Everywhe,"Hackensack, Cadillac, Fond Du Lac, Davenport,"
2017,Country,Hank Snow,I've Been Everywhe,"Idaho, Jellicoe, Argentina, Diamontina,"
2018,Country,Hank Snow,I've Been Everywhe,"Pasadena, Catalina, see what I mean, sir;"
2020,Country,Hank Snow,I've Been Everywhe,"I've been everywhere, man"
2021,Country,Hank Snow,I've Been Everywhe,"I've been everywhere, man"
2022,Country,Hank Snow,I've Been Everywhe,"'Cross the deserts bare, man"
2023,Country,Hank Snow,I've Been Everywhe,"I've breathed the mountain air, man"
2024,Country,Hank Snow,I've Been Everywhe,"Of travel, I've had my share, man"
2025,Country,Hank Snow,I've Been Everywhe,I've been everywhere.
2027,Country,Hank Snow,I've Been Everywhe,"Pittsburgh, Parkersburg, Gravellburg, Colorado,"
2028,Country,Hank Snow,I've Been Everywhe,"Ellensburg, Rexburg, Vicksburg, Eldorado,"
2029,Country,Hank Snow,I've Been Everywhe,"Larrimore, Atmore, Haverstraw, Chattanika,"
2030,Country,Hank Snow,I've Been Everywhe,"Chaska, Nebraska, Alaska, Opelika,"
2031,Country,Hank Snow,I've Been Everywhe,"Baraboo, Waterloo, Kalamazoo, Kansas City,"
2032,Country,Hank Snow,I've Been Everywhe,"Sioux City, Cedar City, Dodge City, what a pity;"
2034,Country,Hank Snow,I've Been Everywhe,"I've been everywhere, man"
2035,Country,Hank Snow,I've Been Everywhe,"I've been everywhere, man"
2036,Country,Hank Snow,I've Been Everywhe,"'Cross the deserts bare, man"
2037,Country,Hank Snow,I've Been Everywhe,"I've breathed the mountain air, man"
2038,Country,Hank Snow,I've Been Everywhe,"Of travel, I've had my share, man"
2039,Country,Hank Snow,I've Been Everywhe,"""I know some place you haven't been."""
2040,Country,Hank Snow,I've Been Everywhe,"I've been everywhere."""
2042,Country,Hank Thompson,The Wild Side of Li,You wouldn't read my letter if I wrote you
2043,Country,Hank Thompson,The Wild Side of Li,You asked me not to call you on the phone
2044,Country,Hank Thompson,The Wild Side of Li,But there's something I'm wanting to tell you
2045,Country,Hank Thompson,The Wild Side of Li,So I wrote it in the words of this song
2047,Country,Hank Thompson,The Wild Side of Li,CHORUS:
2048,Country,Hank Thompson,The Wild Side of Li,I didn't know God made honky tonk angels
2049,Country,Hank Thompson,The Wild Side of Li,I might have known you'd never make a wife
2050,Country,Hank Thompson,The Wild Side of Li,You gave up the only one that ever loved you
2051,Country,Hank Thompson,The Wild Side of Li,And went back to the wild side of life
2053,Country,Hank Thompson,The Wild Side of Li,The glamour of the gay night life has lured you
2054,Country,Hank Thompson,The Wild Side of Li,To the places where the wine and liquor flows
2055,Country,Hank Thompson,The Wild Side of Li,Where you wait to be anybody's baby
2056,Country,Hank Thompson,The Wild Side of Li,And forget the truest love you'll ever know
2058,Country,Hank Thompson,The Wild Side of Li,REPEAT CHORUS
2060,Country,Dan Seals,B,Put on your boppin' socks baby
2061,Country,Dan Seals,B,Roll up your old blue jeans
2062,Country,Dan Seals,B,Theres a band playin' down at the armory
2063,Country,Dan Seals,B,Knows what rock and roll really means
2065,Country,Dan Seals,B,I want to ride in your '55 T-Bird
2066,Country,Dan Seals,B,Drive through some old memories
2067,Country,Dan Seals,B,I ain't after your body baby
2068,Country,Dan Seals,B,I just want you to dance with me
2070,Country,Dan Seals,B,I want to bop with ya baby all night long
2071,Country,Dan Seals,B,I want to bop the night away
2072,Country,Dan Seals,B,I want to make it a night like it used to be
2073,Country,Dan Seals,B,When are hearts were young and our souls were free
2075,Country,Dan Seals,B,I want to bop with you baby all night long
2076,Country,Dan Seals,B,I want to bebop with you baby till the break of dawn
2077,Country,Dan Seals,B,I want to bop with you baby all the night long
