,genre,artist,song,lyrics
3787,Hip Hop/Rap,Tone-Loc,Wild Thi,Posse in effect
3788,Hip Hop/Rap,Tone-Loc,Wild Thi,Hangin' out is always hype
3789,Hip Hop/Rap,Tone-Loc,Wild Thi,And when me and the crew leave the shindig
3790,Hip Hop/Rap,Tone-Loc,Wild Thi,I want a girl who's just my type
3792,Hip Hop/Rap,Tone-Loc,Wild Thi,Saw this luscious little frame
3793,Hip Hop/Rap,Tone-Loc,Wild Thi,I ain't lyin' fellas she was fine
3794,Hip Hop/Rap,Tone-Loc,Wild Thi,The sweet young miss go gave me a kiss
3795,Hip Hop/Rap,Tone-Loc,Wild Thi,And I knew that she was mine
3797,Hip Hop/Rap,Tone-Loc,Wild Thi,Took her to the limousine
3798,Hip Hop/Rap,Tone-Loc,Wild Thi,Still parked outside
3799,Hip Hop/Rap,Tone-Loc,Wild Thi,I tipped the chauffeur when it was over
3800,Hip Hop/Rap,Tone-Loc,Wild Thi,And I gave her my own ride
3802,Hip Hop/Rap,Tone-Loc,Wild Thi,Couldn't get her off my jack
3803,Hip Hop/Rap,Tone-Loc,Wild Thi,She was like static cling
3804,Hip Hop/Rap,Tone-Loc,Wild Thi,But that's what happens
3805,Hip Hop/Rap,Tone-Loc,Wild Thi,When body start slappin' from doin' the wild thing
3807,Hip Hop/Rap,Tone-Loc,Wild Thi,Wild thing
3808,Hip Hop/Rap,Tone-Loc,Wild Thi,She wanna do the wild thing
3809,Hip Hop/Rap,Tone-Loc,Wild Thi,"Please, baby, baby, please"
3811,Hip Hop/Rap,Tone-Loc,Wild Thi,Wild thing
3813,Hip Hop/Rap,Tone-Loc,Wild Thi,Doin' a little show at the local discotheque
3814,Hip Hop/Rap,Tone-Loc,Wild Thi,This fine youg chick was on my jack so I say what the heck
3815,Hip Hop/Rap,Tone-Loc,Wild Thi,She want to come on stage and do her little dance
3816,Hip Hop/Rap,Tone-Loc,Wild Thi,"So I said, ""Chill for now but maybe later, you'll get your chance"""
3818,Hip Hop/Rap,Tone-Loc,Wild Thi,So when the show was finished I took her around the way
3819,Hip Hop/Rap,Tone-Loc,Wild Thi,And what do you know she was good to go without a word to say
3820,Hip Hop/Rap,Tone-Loc,Wild Thi,"We was all alone and she said, ""Tone, let me tell you one thing"
3821,Hip Hop/Rap,Tone-Loc,Wild Thi,"I need Dollar 50 to make you holler, I get paid to do the wild thing"""
3823,Hip Hop/Rap,Tone-Loc,Wild Thi,Say what
3824,Hip Hop/Rap,Tone-Loc,Wild Thi,Yo love you must be kidding
3825,Hip Hop/Rap,Tone-Loc,Wild Thi,You're walkin' babe
3826,Hip Hop/Rap,Tone-Loc,Wild Thi,Just break out of here
3827,Hip Hop/Rap,Tone-Loc,Wild Thi,Hasta la vista baby
3829,Hip Hop/Rap,Tone-Loc,Wild Thi,Wild thing
3831,Hip Hop/Rap,Lil Wayne,Tha Block Is H,Lil' Wayne
3832,Hip Hop/Rap,Lil Wayne,Tha Block Is H,"Wha wha, wha wha, wha wha, wha wha, what"
3834,Hip Hop/Rap,Lil Wayne,Tha Block Is H,"Straight off the black gold, nuts in my hand, trustin no man"
3835,Hip Hop/Rap,Lil Wayne,Tha Block Is H,"Got my glock cocked, runnin this thing, ya understand"
3836,Hip Hop/Rap,Lil Wayne,Tha Block Is H,"We be steamin. blazin. nines, pumps, and K's, and"
3837,Hip Hop/Rap,Lil Wayne,Tha Block Is H,"Holly Grove 17th, (what) tha hood where I (what) was raised in (what)"
3838,Hip Hop/Rap,Lil Wayne,Tha Block Is H,"Niggaz bustin heads and, runnin duckin Feds and"
3839,Hip Hop/Rap,Lil Wayne,Tha Block Is H,"Rocks under they tongues and, ki's under they beds and"
3840,Hip Hop/Rap,Lil Wayne,Tha Block Is H,"Hood fulla real niggaz, twenty-four seven hustlers"
3841,Hip Hop/Rap,Lil Wayne,Tha Block Is H,"EHHH, until we shove a barrel down ya pipe suckers"
3842,Hip Hop/Rap,Lil Wayne,Tha Block Is H,"Ain't no love for no busta, no fear for no coward"
3843,Hip Hop/Rap,Lil Wayne,Tha Block Is H,"No respect from no stunt, and no money without power"
3844,Hip Hop/Rap,Lil Wayne,Tha Block Is H,"We keepin niggaz hotter, EWWWW nasty and sour"
3845,Hip Hop/Rap,Lil Wayne,Tha Block Is H,Pile up in the Eddie Bauer and BLAKA at every hour
3846,Hip Hop/Rap,Lil Wayne,Tha Block Is H,"Some niggaz like that powder, foldin up what they drain"
3847,Hip Hop/Rap,Lil Wayne,Tha Block Is H,Some like that weed or that dope and some shoot it up in they veins (oh)
3848,Hip Hop/Rap,Lil Wayne,Tha Block Is H,"From the home of that 'caine, jackin and crackin brains"
3849,Hip Hop/Rap,Lil Wayne,Tha Block Is H,Broadcastin live from Tha Block it's Lil' Wayne (who it is?)
3851,Hip Hop/Rap,Lil Wayne,Tha Block Is H,"Chorus: B.G. and Juvenile, Lil' Wayne"
3853,Hip Hop/Rap,Lil Wayne,Tha Block Is H,Juve: Nigga you got that llello?
3854,Hip Hop/Rap,Lil Wayne,Tha Block Is H,B.G.: Well cook something nigga
3855,Hip Hop/Rap,Lil Wayne,Tha Block Is H,Juve: Nigga you let them K's go?
3856,Hip Hop/Rap,Lil Wayne,Tha Block Is H,B.G.: Well bust somethin nigga
3857,Hip Hop/Rap,Lil Wayne,Tha Block Is H,Juve: Are you duckin that law?
3858,Hip Hop/Rap,Lil Wayne,Tha Block Is H,B.G.: You better run from em nigga
3859,Hip Hop/Rap,Lil Wayne,Tha Block Is H,Juve: Are you playin with that raw?
3860,Hip Hop/Rap,Lil Wayne,Tha Block Is H,B.G.: Well won't you front somethin nigga
3861,Hip Hop/Rap,Lil Wayne,Tha Block Is H,"Wayne Tha Block is Hot, Tha Block is Hot ha, ha-ha"
3862,Hip Hop/Rap,Lil Wayne,Tha Block Is H,"Tha Block is Hot, Tha Block is Hot ha, ha-ha"
3863,Hip Hop/Rap,Lil Wayne,Tha Block Is H,"Tha Block is Hot, Tha Block is Hot ha, ha-ha"
3864,Hip Hop/Rap,Lil Wayne,Tha Block Is H,"Tha Block is Hot, Tha Block is Hot ha."
3866,Hip Hop/Rap,Lil Wayne,Tha Block Is H,Lil' Wayne
3867,Hip Hop/Rap,Lil Wayne,Tha Block Is H,See where I'm from we keep our guns out
3868,Hip Hop/Rap,Lil Wayne,Tha Block Is H,"Dodgin cops and burnin blocks, so we be thugged out"
3869,Hip Hop/Rap,Lil Wayne,Tha Block Is H,"It's time to floss, bring the big bodies on dubs out"
3870,Hip Hop/Rap,Lil Wayne,Tha Block Is H,"And they got quarters, halfs, and birds in that one house (I got it)"
3871,Hip Hop/Rap,Lil Wayne,Tha Block Is H,(I got it) It's all good in the hood but a lot illegal
3872,Hip Hop/Rap,Lil Wayne,Tha Block Is H,"Soon as you get it, hot SKIRT, there go them people"
3873,Hip Hop/Rap,Lil Wayne,Tha Block Is H,Break up the block and hit the cut by the corner sto'
3874,Hip Hop/Rap,Lil Wayne,Tha Block Is H,"End up in Miss Taylor backyard, be quiet, she on the porch"
3875,Hip Hop/Rap,Lil Wayne,Tha Block Is H,"This everyday, at the spot where niggaz murder off top, boy"
3876,Hip Hop/Rap,Lil Wayne,Tha Block Is H,"It's the spot where they got Fire Girls and Hot, Boys"
3877,Hip Hop/Rap,Lil Wayne,Tha Block Is H,We don't know what be goin cause we so blunted from trees
3878,Hip Hop/Rap,Lil Wayne,Tha Block Is H,"And we'll be round ya all day til we ""400 Degreez"""
3879,Hip Hop/Rap,Lil Wayne,Tha Block Is H,"And you see where niggaz go, nobody be on the pulpit"
3880,Hip Hop/Rap,Lil Wayne,Tha Block Is H,"They got a nigga got on a scarf, he flippin out off that raw"
3881,Hip Hop/Rap,Lil Wayne,Tha Block Is H,"Betta stay in yo' car, and make sure (BEEP BEEP) your door is locked"
3882,Hip Hop/Rap,Lil Wayne,Tha Block Is H,"Cause this ain't nuttin proper, cause Tha Block, is jusssst Hot"
3884,Hip Hop/Rap,Lil Wayne,Tha Block Is H,Chorus
3886,Hip Hop/Rap,Lil Wayne,Tha Block Is H,Lil' Wayne
3887,Hip Hop/Rap,Lil Wayne,Tha Block Is H,"See watch your step on my set, gotta walk like, talk like"
3888,Hip Hop/Rap,Lil Wayne,Tha Block Is H,We done shot out all the street lights
3889,Hip Hop/Rap,Lil Wayne,Tha Block Is H,So you can't see who we be like
3890,Hip Hop/Rap,Lil Wayne,Tha Block Is H,"And we like, to dress in all black up in my residence"
3891,Hip Hop/Rap,Lil Wayne,Tha Block Is H,"Ain't got on no suits, cause we ain't tryin to be presidents"
3892,Hip Hop/Rap,Lil Wayne,Tha Block Is H,"And ever since the coke drought, niggaz been on a trip y'all"
3893,Hip Hop/Rap,Lil Wayne,Tha Block Is H,So you better watch what y'all playin wit
3894,Hip Hop/Rap,Lil Wayne,Tha Block Is H,Cause a nigga will try to flip y'all
3895,Hip Hop/Rap,Lil Wayne,Tha Block Is H,"They hit y'all, jam you up and put a gun to your jug"
3896,Hip Hop/Rap,Lil Wayne,Tha Block Is H,"Hahhhh, catch your breath, now shhhhh, catch a slug"
3897,Hip Hop/Rap,Lil Wayne,Tha Block Is H,"It's street smarts, plenty niggaz that keep spots"
3898,Hip Hop/Rap,Lil Wayne,Tha Block Is H,"When the heat starts, ain't nobody got sweethearts"
3899,Hip Hop/Rap,Lil Wayne,Tha Block Is H,"Callin weak shots, you could come try to cheap talk"
3900,Hip Hop/Rap,Lil Wayne,Tha Block Is H,"We cut your week short, them lil' boys don't give a damn"
3901,Hip Hop/Rap,Lil Wayne,Tha Block Is H,"Go all out for that cake, won't hesitate to kill a man"
3902,Hip Hop/Rap,Lil Wayne,Tha Block Is H,"Run in his house and kidnap the nigga, him and his fam"
3903,Hip Hop/Rap,Lil Wayne,Tha Block Is H,"Tie em up put em in the vans, then put a gat in his jaws"
3904,Hip Hop/Rap,Lil Wayne,Tha Block Is H,"... tch, one move blow his cactuses off"
3906,Hip Hop/Rap,Lil Wayne,Tha Block Is H,Chorus
3908,Hip Hop/Rap,Lil Wayne,Tha Block Is H,Lil' Wayne
3909,Hip Hop/Rap,Lil Wayne,Tha Block Is H,WHOOT! Some people call me cause Tha Block is Hot
3910,Hip Hop/Rap,Lil Wayne,Tha Block Is H,Shk-a-BLAOW! Bust ya guns cause Tha Block is Hot
3911,Hip Hop/Rap,Lil Wayne,Tha Block Is H,"Nigga chshhhhh, cook it up, cause Tha Block is Hot"
3912,Hip Hop/Rap,Lil Wayne,Tha Block Is H,"Say look Daddy, just hook it up, cause Tha Block is Hot"
3913,Hip Hop/Rap,Lil Wayne,Tha Block Is H,Nigga WHOOT! Some people call me cause Tha Block is Hot
3914,Hip Hop/Rap,Lil Wayne,Tha Block Is H,Shk-a-BLAOW! Bust ya guns cause Tha Block is Hot
3915,Hip Hop/Rap,Lil Wayne,Tha Block Is H,"Nigga chshhhhh, cook it up, cause Tha Block is Hot"
3916,Hip Hop/Rap,Lil Wayne,Tha Block Is H,"Say look Daddy, just hook it up, cause Tha Block is Hot"
3917,Hip Hop/Rap,Lil Wayne,Tha Block Is H,"Nigga my block hot, nigga my block burn"
3918,Hip Hop/Rap,Lil Wayne,Tha Block Is H,"My block on fire, nigga what about yours?"
3919,Hip Hop/Rap,Lil Wayne,Tha Block Is H,"Nigga my block hot, nigga my block burn"
3920,Hip Hop/Rap,Lil Wayne,Tha Block Is H,"My block on fire, nigga what about yours?"
3921,Hip Hop/Rap,Lil Wayne,Tha Block Is H,The block is hot ha ha ha ha
3923,Hip Hop/Rap,Boogie Down Productions,My Philosop,"So, you're a philosopher?"
3924,Hip Hop/Rap,Boogie Down Productions,My Philosop,"Yes, yes, yes, yes I think very deeply"
3925,Hip Hop/Rap,Boogie Down Productions,My Philosop,"I think very deeply, I think very deeply"
3926,Hip Hop/Rap,Boogie Down Productions,My Philosop,"I think, I think, I think very deeply"
3927,Hip Hop/Rap,Boogie Down Productions,My Philosop,In about four seconds the teacher will begin to speak
3928,Hip Hop/Rap,Boogie Down Productions,My Philosop,I think very deeply
3930,Hip Hop/Rap,Boogie Down Productions,My Philosop,"Let's begin, what, where, why, or when"
3931,Hip Hop/Rap,Boogie Down Productions,My Philosop,Will all be explained like instructions to a game
3932,Hip Hop/Rap,Boogie Down Productions,My Philosop,"See I'm not insane, in fact, I'm kind of rational"
3933,Hip Hop/Rap,Boogie Down Productions,My Philosop,"When I be asking you, ""Who is more dramatical?"""
3935,Hip Hop/Rap,Boogie Down Productions,My Philosop,"This one or that one, the white one or the black one"
3936,Hip Hop/Rap,Boogie Down Productions,My Philosop,Pick the punk and I'll jump up to attack one
3937,Hip Hop/Rap,Boogie Down Productions,My Philosop,KRS-One is just the guy to lead a crew
3938,Hip Hop/Rap,Boogie Down Productions,My Philosop,Right up to your face and dis you
3940,Hip Hop/Rap,Boogie Down Productions,My Philosop,Everyone saw me on the last album cover
3941,Hip Hop/Rap,Boogie Down Productions,My Philosop,Holding a pistol something far from a lover
3942,Hip Hop/Rap,Boogie Down Productions,My Philosop,"Beside my brother, S C O T T"
3943,Hip Hop/Rap,Boogie Down Productions,My Philosop,"I just laughed, 'cause no one can defeat me"
3945,Hip Hop/Rap,Boogie Down Productions,My Philosop,"This is lecture number two, my philosophy"
3946,Hip Hop/Rap,Boogie Down Productions,My Philosop,"Number one, was poetry you know it's me"
3947,Hip Hop/Rap,Boogie Down Productions,My Philosop,"This is my philosophy, many artists got to learn"
3948,Hip Hop/Rap,Boogie Down Productions,My Philosop,"I'm not flammable, I don't burn"
3950,Hip Hop/Rap,Boogie Down Productions,My Philosop,So please stop burnin' and learn to earn respect
3951,Hip Hop/Rap,Boogie Down Productions,My Philosop,'Cause that's just what KR collects
3952,Hip Hop/Rap,Boogie Down Productions,My Philosop,"See, what do you expect when you rhyme like a soft punk"
3953,Hip Hop/Rap,Boogie Down Productions,My Philosop,You walk down the street and get jumped
3955,Hip Hop/Rap,Boogie Down Productions,My Philosop,You got to have style and learn to be original
3956,Hip Hop/Rap,Boogie Down Productions,My Philosop,And everybody's gonna wanna diss you
3957,Hip Hop/Rap,Boogie Down Productions,My Philosop,"Like me, we stood up for the South Bronx"
3958,Hip Hop/Rap,Boogie Down Productions,My Philosop,And every sucka MC had a response
3960,Hip Hop/Rap,Boogie Down Productions,My Philosop,You think we care? I know that they are on the tip
3961,Hip Hop/Rap,Boogie Down Productions,My Philosop,My posse from the Bronx is thick
3962,Hip Hop/Rap,Boogie Down Productions,My Philosop,"And we're real live, we walk correctly"
3963,Hip Hop/Rap,Boogie Down Productions,My Philosop,A lot of suckas would like to forget me
3965,Hip Hop/Rap,Boogie Down Productions,My Philosop,"But they can't, cause like a champ"
3966,Hip Hop/Rap,Boogie Down Productions,My Philosop,I have got a record of knocking out the frauds in a second
3967,Hip Hop/Rap,Boogie Down Productions,My Philosop,"On the mic, I believe that you should get loose"
3968,Hip Hop/Rap,Boogie Down Productions,My Philosop,I haven't come to tell you I got juice
3969,Hip Hop/Rap,Boogie Down Productions,My Philosop,"I just produce, create, innovate on a higher level"
3970,Hip Hop/Rap,Boogie Down Productions,My Philosop,"I'll be back, but for now just seckle"
3972,Hip Hop/Rap,Boogie Down Productions,My Philosop,Incomprehensible
3973,Hip Hop/Rap,Boogie Down Productions,My Philosop,In about four seconds the teacher will begin to speak
3975,Hip Hop/Rap,Boogie Down Productions,My Philosop,I'll play the nine and you play the target
3976,Hip Hop/Rap,Boogie Down Productions,My Philosop,You all know my name so I guess I'll just start it
3977,Hip Hop/Rap,Boogie Down Productions,My Philosop,"Or should I say, ""Start this,"" I am an artist"
3978,Hip Hop/Rap,Boogie Down Productions,My Philosop,Of new concepts at their hardest
3980,Hip Hop/Rap,Boogie Down Productions,My Philosop,"'Cause, yo, I'm a teacher and Scott is a scholar"
3981,Hip Hop/Rap,Boogie Down Productions,My Philosop,It ain't about money cause we all make dollars
3982,Hip Hop/Rap,Boogie Down Productions,My Philosop,That's why I walk with my head up
3983,Hip Hop/Rap,Boogie Down Productions,My Philosop,When I hear wack rhymes I get fed up
3985,Hip Hop/Rap,Boogie Down Productions,My Philosop,"Rap is like a set-up, a lot of games"
3986,Hip Hop/Rap,Boogie Down Productions,My Philosop,A lot of suckas with colorful names
3987,Hip Hop/Rap,Boogie Down Productions,My Philosop,"I'm so-and-so, I'm this, I'm that"
3988,Hip Hop/Rap,Boogie Down Productions,My Philosop,But they all just wick-wick-wack
3990,Hip Hop/Rap,Boogie Down Productions,My Philosop,I'm not white or red or black
3991,Hip Hop/Rap,Boogie Down Productions,My Philosop,I'm brown from the Boogie Down
3992,Hip Hop/Rap,Boogie Down Productions,My Philosop,"Productions, of course our music be thumpin'"
3993,Hip Hop/Rap,Boogie Down Productions,My Philosop,"Others say their bad, but they're buggin'"
3995,Hip Hop/Rap,Boogie Down Productions,My Philosop,Let me tell you somethin' now about hip hop
3996,Hip Hop/Rap,Boogie Down Productions,My Philosop,"About D-Nice, Melodie, and Scott La Rock"
3997,Hip Hop/Rap,Boogie Down Productions,My Philosop,"I'll get a pen, a pencil, a marker"
3998,Hip Hop/Rap,Boogie Down Productions,My Philosop,Mainly what I write is for the average New Yorker
4000,Hip Hop/Rap,Boogie Down Productions,My Philosop,Some MC's be talkin' and talkin'
4001,Hip Hop/Rap,Boogie Down Productions,My Philosop,Tryin' to show how black people are walkin'
4002,Hip Hop/Rap,Boogie Down Productions,My Philosop,But I don't walk this way to portray
4003,Hip Hop/Rap,Boogie Down Productions,My Philosop,Or reinforce stereotypes of today
4005,Hip Hop/Rap,Boogie Down Productions,My Philosop,Like all my brothas eat chicken and watermelon
4006,Hip Hop/Rap,Boogie Down Productions,My Philosop,Talk broken English and drug sellin'
4007,Hip Hop/Rap,Boogie Down Productions,My Philosop,See I'm tellin' and teaching real facts
4008,Hip Hop/Rap,Boogie Down Productions,My Philosop,The way some act in rap is kind of wack
4010,Hip Hop/Rap,Boogie Down Productions,My Philosop,And it lacks creativity and intelligence
4011,Hip Hop/Rap,Boogie Down Productions,My Philosop,But they don't care 'cause the company is sellin' it
4012,Hip Hop/Rap,Boogie Down Productions,My Philosop,It's my philosophy on the industry
4013,Hip Hop/Rap,Boogie Down Productions,My Philosop,Don't bother dissin' me or even wish that we'd
4015,Hip Hop/Rap,Boogie Down Productions,My Philosop,"Soften, dilute, or commercialize all our lyrics"
4016,Hip Hop/Rap,Boogie Down Productions,My Philosop,'Cause it's about time one of y'all hear it
4017,Hip Hop/Rap,Boogie Down Productions,My Philosop,And hear it first-hand from the intelligent brown man
4018,Hip Hop/Rap,Boogie Down Productions,My Philosop,"A vegetarian, no goat or ham"
4020,Hip Hop/Rap,Boogie Down Productions,My Philosop,Or chicken or turkey or hamburger
4021,Hip Hop/Rap,Boogie Down Productions,My Philosop,'Cause to me that's suicide self-murder
4022,Hip Hop/Rap,Boogie Down Productions,My Philosop,Let us get back to what we call hip hop
4023,Hip Hop/Rap,Boogie Down Productions,My Philosop,And what it meant to DJ Scott La Rock
4025,Hip Hop/Rap,Boogie Down Productions,My Philosop,You're a philosopher?
4026,Hip Hop/Rap,Boogie Down Productions,My Philosop,"Yes, I think very deeply"
4027,Hip Hop/Rap,Boogie Down Productions,My Philosop,I think very deeply
4028,Hip Hop/Rap,Boogie Down Productions,My Philosop,In about four seconds the teacher will begin to speak
4030,Hip Hop/Rap,Boogie Down Productions,My Philosop,How many MC's must get dissed
4031,Hip Hop/Rap,Boogie Down Productions,My Philosop,"Before somebody says, ""Don't fuck with Kris"""
4032,Hip Hop/Rap,Boogie Down Productions,My Philosop,"This is just one style, out of many"
4033,Hip Hop/Rap,Boogie Down Productions,My Philosop,"Like a piggy bank, this is one penny"
4035,Hip Hop/Rap,Boogie Down Productions,My Philosop,"My brother's name is Kenny that's, Kenny Parker"
4036,Hip Hop/Rap,Boogie Down Productions,My Philosop,My other brother I.C.U. is much darker
4037,Hip Hop/Rap,Boogie Down Productions,My Philosop,Boogie Down Productions is made up of teachers
4038,Hip Hop/Rap,Boogie Down Productions,My Philosop,The lecture is conducted from the mic into the speaker
4040,Hip Hop/Rap,Boogie Down Productions,My Philosop,Who gets weaker? The king or the teacher
4041,Hip Hop/Rap,Boogie Down Productions,My Philosop,It's not about a salary it's all about reality
4042,Hip Hop/Rap,Boogie Down Productions,My Philosop,Teachers teach and do the world good
4043,Hip Hop/Rap,Boogie Down Productions,My Philosop,Kings just rule and most are never understood
4045,Hip Hop/Rap,Boogie Down Productions,My Philosop,If you were to rule or govern a certain industry
4046,Hip Hop/Rap,Boogie Down Productions,My Philosop,All inside this room right now would be in misery
4047,Hip Hop/Rap,Boogie Down Productions,My Philosop,No one would get along  nor sing a song
4048,Hip Hop/Rap,Boogie Down Productions,My Philosop,"'Cause everyone'd be singing for the king, am I wrong?"
4050,Hip Hop/Rap,Boogie Down Productions,My Philosop,"So yo, what's up, it's me again"
4051,Hip Hop/Rap,Boogie Down Productions,My Philosop,"Scott La Rock, KRS, BDP again"
4052,Hip Hop/Rap,Boogie Down Productions,My Philosop,Many people had the nerve to think we would end the trend
4053,Hip Hop/Rap,Boogie Down Productions,My Philosop,"We're criminal minded, an album which is only ten"
4055,Hip Hop/Rap,Boogie Down Productions,My Philosop,"Funky, funky, funky, funky, funky hit records"
4056,Hip Hop/Rap,Boogie Down Productions,My Philosop,No more than four minutes and some seconds
4057,Hip Hop/Rap,Boogie Down Productions,My Philosop,The competition checks and checks and keeps checkin'
4058,Hip Hop/Rap,Boogie Down Productions,My Philosop,"They take the album, take it home, and start sweatin'"
4060,Hip Hop/Rap,Boogie Down Productions,My Philosop,"Why? well it's simple, to them it's kind of vital"
4061,Hip Hop/Rap,Boogie Down Productions,My Philosop,To take KRS-One's title
4062,Hip Hop/Rap,Boogie Down Productions,My Philosop,"To them I'm like an idol, some type of entity"
4063,Hip Hop/Rap,Boogie Down Productions,My Philosop,In everybody's rhyme they wanna mention me?
4065,Hip Hop/Rap,Boogie Down Productions,My Philosop,"Or rather mention us, me or Scott La Rock"
4066,Hip Hop/Rap,Boogie Down Productions,My Philosop,"But they can get bust, get robbed, get dropped"
4067,Hip Hop/Rap,Boogie Down Productions,My Philosop,I don't play around nor do I F around
4068,Hip Hop/Rap,Boogie Down Productions,My Philosop,And you can tell by the bodies that are left around
4070,Hip Hop/Rap,Boogie Down Productions,My Philosop,When some clown jumps up to get beat down
4071,Hip Hop/Rap,Boogie Down Productions,My Philosop,Broken down to his very last compound
4072,Hip Hop/Rap,Boogie Down Productions,My Philosop,See how it sounds? A little unrational
4073,Hip Hop/Rap,Boogie Down Productions,My Philosop,A lot of MC's like to use the word dramatical
4074,Hip Hop/Rap,Boogie Down Productions,My Philosop,"Fresh for '88, you suckas"
4076,Hip Hop/Rap,NAS,One Lo,What up kid? I know shit is rough doing your bid
4077,Hip Hop/Rap,NAS,One Lo,When the cops came you should have slid to my crib
4078,Hip Hop/Rap,NAS,One Lo,"Fuck it, black, no time for looking back it's done"
4079,Hip Hop/Rap,NAS,One Lo,"Plus congratulations, you know you got a son"
4080,Hip Hop/Rap,NAS,One Lo,"I heard he looks like ya, why don't your lady write ya?"
4081,Hip Hop/Rap,NAS,One Lo,"Told her she should visit, that's when she got hyper"
4082,Hip Hop/Rap,NAS,One Lo,"Flipping, talking 'bout he acts too rough"
4083,Hip Hop/Rap,NAS,One Lo,He didn't listen he be riffing while I'm telling him stuff
4084,Hip Hop/Rap,NAS,One Lo,"I was like yeah, shorty don't care, she a snake too"
4085,Hip Hop/Rap,NAS,One Lo,Fucking with them niggas from that fake crew that hate you
4086,Hip Hop/Rap,NAS,One Lo,"But yo, guess who got shot in the dome-piece?"
4087,Hip Hop/Rap,NAS,One Lo,"Jerome's niece, on her way home from Jones Beach"
4088,Hip Hop/Rap,NAS,One Lo,"It's bugged, plus little Rob is selling drugs on the dime"
4089,Hip Hop/Rap,NAS,One Lo,Hanging out with young thugs that all carry nines
4090,Hip Hop/Rap,NAS,One Lo,And night time is more trife than ever
4091,Hip Hop/Rap,NAS,One Lo,"What up with Cormega, did you see him, are y'all together?"
4092,Hip Hop/Rap,NAS,One Lo,"If so then hold the fort down, represent to the fullest"
4093,Hip Hop/Rap,NAS,One Lo,"Say what's up to Herb, Ice and Bullet"
4094,Hip Hop/Rap,NAS,One Lo,I left a half a hundred in your commissary
4095,Hip Hop/Rap,NAS,One Lo,"You was my nigga when push came to shove, one what? (One love)"
4097,Hip Hop/Rap,NAS,One Lo,One love
4098,Hip Hop/Rap,NAS,One Lo,One love
4099,Hip Hop/Rap,NAS,One Lo,One love
4100,Hip Hop/Rap,NAS,One Lo,One love
4102,Hip Hop/Rap,NAS,One Lo,"Dear Born, you'll be out soon, stay strong"
4103,Hip Hop/Rap,NAS,One Lo,Out in New York the same shit is going on
4104,Hip Hop/Rap,NAS,One Lo,"The crackheads stalking, loudmouths is talking"
4105,Hip Hop/Rap,NAS,One Lo,"Hold, check out the story yesterday when I was walking"
4106,Hip Hop/Rap,NAS,One Lo,That nigga you shot last year tried to appear
4107,Hip Hop/Rap,NAS,One Lo,"Like he hurting something, word to mother, I heard him fronting"
4108,Hip Hop/Rap,NAS,One Lo,"And he be pumping on your block, your man gave him your Glock"
4109,Hip Hop/Rap,NAS,One Lo,"And now they run together, what up son, whatever"
4110,Hip Hop/Rap,NAS,One Lo,Since I'm on the streets I'mma put it to a cease
4111,Hip Hop/Rap,NAS,One Lo,But I heard you blew a nigga with a ox for the phone piece
4112,Hip Hop/Rap,NAS,One Lo,"Wilding on the Island, but now in Elmira"
4113,Hip Hop/Rap,NAS,One Lo,Better chill cause them niggas will put that ass on fire
4114,Hip Hop/Rap,NAS,One Lo,Last time you wrote you said they tried you in the showers
4115,Hip Hop/Rap,NAS,One Lo,But maintain when you come home the corner's ours
4116,Hip Hop/Rap,NAS,One Lo,"On the reals, all these crab niggas know the deal"
4117,Hip Hop/Rap,NAS,One Lo,When we start the revolution all they probably do is squeal
4118,Hip Hop/Rap,NAS,One Lo,"But chill, see you on the next V-I"
4119,Hip Hop/Rap,NAS,One Lo,"I gave your mom dukes loot for kicks, plus sent you flicks"
4120,Hip Hop/Rap,NAS,One Lo,"Your brother's buckwilding in 4-Main, he wrote me"
4121,Hip Hop/Rap,NAS,One Lo,"He might beat his case, 'til he come home he'll play it low key"
4122,Hip Hop/Rap,NAS,One Lo,"So stay civilized, time flies"
4123,Hip Hop/Rap,NAS,One Lo,"Though incarcerated your mind dies, I hate it when your moms cries"
4124,Hip Hop/Rap,NAS,One Lo,"It kinda makes me want to murder, for reala"
4125,Hip Hop/Rap,NAS,One Lo,I even got a mask and gloves to bust slugs but one love
4127,Hip Hop/Rap,NAS,One Lo,Sometimes I sit back with a Buddha sack
4128,Hip Hop/Rap,NAS,One Lo,Mind's in another world thinking how can we exist through the facts
4129,Hip Hop/Rap,NAS,One Lo,"Written in school text books, bibles, et cetera"
4130,Hip Hop/Rap,NAS,One Lo,"Fuck a school lecture, the lies get me vexed-er"
4131,Hip Hop/Rap,NAS,One Lo,"So I be ghost from my projects, I take my pen and pad"
4132,Hip Hop/Rap,NAS,One Lo,For the weekend hittin L's while I'm sleeping
4133,Hip Hop/Rap,NAS,One Lo,"A two day stay, you may say I need the time alone"
4134,Hip Hop/Rap,NAS,One Lo,"To relax my dome, no phone, left the nine at home"
4135,Hip Hop/Rap,NAS,One Lo,You see the streets had me stressed something terrible
4136,Hip Hop/Rap,NAS,One Lo,Fucking with the corners have a nigga up in Bellevue
4137,Hip Hop/Rap,NAS,One Lo,"Or HDM, hit with numbers from 8 to 10"
4138,Hip Hop/Rap,NAS,One Lo,A future in a maximum state pen is grim
4139,Hip Hop/Rap,NAS,One Lo,"So I comes back home, nobody's out but Shorty Doo-Wop"
