,genre,artist,song,lyrics
1699,Rock,Foghat,Slow Ri,"Slow ride, easy, slow ride, sleazy"
1700,Rock,Foghat,Slow Ri,"Slow ride, easy, slow ride, sleazy"
1702,Rock,Iggy and The Stooges ,Search and Destroy (Iggy Pop mi,I'm a streetwalking cheetah with a heart full of napalm
1703,Rock,Iggy and The Stooges ,Search and Destroy (Iggy Pop mi,I'm a runaway son of a nuclear A-bomb
1705,Rock,Iggy and The Stooges ,Search and Destroy (Iggy Pop mi,I am the world's forgotten boy
1706,Rock,Iggy and The Stooges ,Search and Destroy (Iggy Pop mi,The one who searches and destroys
1708,Rock,Iggy and The Stooges ,Search and Destroy (Iggy Pop mi,Honey gotta help me please
1709,Rock,Iggy and The Stooges ,Search and Destroy (Iggy Pop mi,Somebody gotta save my soul
1710,Rock,Iggy and The Stooges ,Search and Destroy (Iggy Pop mi,"Baby, detonate for me"
1712,Rock,Iggy and The Stooges ,Search and Destroy (Iggy Pop mi,"Look out honey, 'cause i'm using technology"
1713,Rock,Iggy and The Stooges ,Search and Destroy (Iggy Pop mi,Ain't got time to make no apology
1715,Rock,Iggy and The Stooges ,Search and Destroy (Iggy Pop mi,Solar radiation in the dead of night
1716,Rock,Iggy and The Stooges ,Search and Destroy (Iggy Pop mi,Love in the middle of a fire fight
1718,Rock,Iggy and The Stooges ,Search and Destroy (Iggy Pop mi,Honey gotta strike a plan
1719,Rock,Iggy and The Stooges ,Search and Destroy (Iggy Pop mi,Somebody gotta save my soul
1720,Rock,Iggy and The Stooges ,Search and Destroy (Iggy Pop mi,"Baby, penetrate my mind"
1722,Rock,Iggy and The Stooges ,Search and Destroy (Iggy Pop mi,I'm the world's forgotten boy
1723,Rock,Iggy and The Stooges ,Search and Destroy (Iggy Pop mi,"The one who's searchin', searchin' to destroy"
1724,Rock,Iggy and The Stooges ,Search and Destroy (Iggy Pop mi,And honey I'm the world's forgotten boy
1726,Rock,Iggy and The Stooges ,Search and Destroy (Iggy Pop mi,The one who's searchin' only to destroy
1727,Rock,Iggy and The Stooges ,Search and Destroy (Iggy Pop mi,"Forgotten boy, forgotten boy"
1728,Rock,Iggy and The Stooges ,Search and Destroy (Iggy Pop mi,Forgotten boy said hey forgotten boy
1730,Rock,Cream,Sunshine Of Your Lo,"It's gettin' near dawn,"
1731,Rock,Cream,Sunshine Of Your Lo,When lights close their tired eyes.
1732,Rock,Cream,Sunshine Of Your Lo,"I'll soon be with you my love,"
1733,Rock,Cream,Sunshine Of Your Lo,To give you my dawn surprise.
1734,Rock,Cream,Sunshine Of Your Lo,"I'll be with you darling soon,"
1735,Rock,Cream,Sunshine Of Your Lo,I'll be with you when the stars start falling.
1736,Rock,Cream,Sunshine Of Your Lo,I've been waiting so long
1737,Rock,Cream,Sunshine Of Your Lo,To be where I'm going
1738,Rock,Cream,Sunshine Of Your Lo,In the sunshine of your love.
1739,Rock,Cream,Sunshine Of Your Lo,"I'm with you my love,"
1740,Rock,Cream,Sunshine Of Your Lo,The light's shinin' through on you.
1741,Rock,Cream,Sunshine Of Your Lo,"Yes, I'm with you my love,"
1742,Rock,Cream,Sunshine Of Your Lo,It's the morning and just we two.
1743,Rock,Cream,Sunshine Of Your Lo,"I'll stay with you darling now,"
1744,Rock,Cream,Sunshine Of Your Lo,I'll stay with you till my seeds are all dried up.
1745,Rock,Cream,Sunshine Of Your Lo,I've been waiting so long
1746,Rock,Cream,Sunshine Of Your Lo,To be where I'm going
1747,Rock,Cream,Sunshine Of Your Lo,In the sunshine of your love.
1748,Rock,Cream,Sunshine Of Your Lo,"I'm with you my love,"
1749,Rock,Cream,Sunshine Of Your Lo,The light's shinin' through on you.
1750,Rock,Cream,Sunshine Of Your Lo,"Yes, I'm with you my love,"
1751,Rock,Cream,Sunshine Of Your Lo,It's the morning and just we two.
1752,Rock,Cream,Sunshine Of Your Lo,"I'll stay with you darling now,"
1753,Rock,Cream,Sunshine Of Your Lo,I'll stay with you till my seeds are all dried up.
1754,Rock,Cream,Sunshine Of Your Lo,I've been waiting so long
1755,Rock,Cream,Sunshine Of Your Lo,I've been waiting so long
1756,Rock,Cream,Sunshine Of Your Lo,I've been waiting so long
1757,Rock,Cream,Sunshine Of Your Lo,To be where I'm going
1758,Rock,Cream,Sunshine Of Your Lo,In the sunshine of your love.
1760,Rock,Red Hot Chili Peppers,Give It Aw,"What I've got, you've got to give it to your mamma"
1761,Rock,Red Hot Chili Peppers,Give It Aw,"What I've got, you've got to give it to your pappa"
1762,Rock,Red Hot Chili Peppers,Give It Aw,"What I've got, you've got to give it to your daughter"
1763,Rock,Red Hot Chili Peppers,Give It Aw,You do a little dance and then you drink a little water
1765,Rock,Red Hot Chili Peppers,Give It Aw,"What I've got, you've got to get it put it in you"
1766,Rock,Red Hot Chili Peppers,Give It Aw,"What I've got, you've got to get it put it in you"
1767,Rock,Red Hot Chili Peppers,Give It Aw,"What I've got, you've got to get it put it in you"
1768,Rock,Red Hot Chili Peppers,Give It Aw,"Reeling with the feeling, don't stop continue"
1770,Rock,Red Hot Chili Peppers,Give It Aw,"Realize, I don't want to be a miser"
1771,Rock,Red Hot Chili Peppers,Give It Aw,"Confide with sly, you'll be the wiser"
1772,Rock,Red Hot Chili Peppers,Give It Aw,Young blood is the lovin' upriser
1773,Rock,Red Hot Chili Peppers,Give It Aw,How come everybody wanna keep it like the Kaiser?
1775,Rock,Red Hot Chili Peppers,Give It Aw,"Give it away, give it away, give it away, now"
1776,Rock,Red Hot Chili Peppers,Give It Aw,"Give it away, give it away, give it away, now"
1777,Rock,Red Hot Chili Peppers,Give It Aw,"Give it away, give it away, give it away, now"
1778,Rock,Red Hot Chili Peppers,Give It Aw,"I can't tell, if I'm a king pin or a pauper"
1780,Rock,Red Hot Chili Peppers,Give It Aw,Greedy little people in a sea of distress
1781,Rock,Red Hot Chili Peppers,Give It Aw,Keep your more to receive your less
1782,Rock,Red Hot Chili Peppers,Give It Aw,Unimpressed by material excess
1783,Rock,Red Hot Chili Peppers,Give It Aw,"Love is free, love me say hell yes"
1785,Rock,Red Hot Chili Peppers,Give It Aw,"I'm a low brow, but I rock a little know how"
1786,Rock,Red Hot Chili Peppers,Give It Aw,No time for the piggies or the hoosegow
1787,Rock,Red Hot Chili Peppers,Give It Aw,"Get smart, get down with the pow wow"
1788,Rock,Red Hot Chili Peppers,Give It Aw,"Never been a better time, than right now"
1790,Rock,Red Hot Chili Peppers,Give It Aw,"Bob Marley, poet and a prophet"
1791,Rock,Red Hot Chili Peppers,Give It Aw,"Bob Marley, taught me how to off it"
1792,Rock,Red Hot Chili Peppers,Give It Aw,"Bob Marley, walkin' like he talk it"
1793,Rock,Red Hot Chili Peppers,Give It Aw,Goodness me can't you see I'm gonna cough it?
1795,Rock,Red Hot Chili Peppers,Give It Aw,"Give it away, give it away, give it away, now"
1796,Rock,Red Hot Chili Peppers,Give It Aw,"Give it away, give it away, give it away, now"
1797,Rock,Red Hot Chili Peppers,Give It Aw,"Give it away, give it away, give it away, now"
1798,Rock,Red Hot Chili Peppers,Give It Aw,"Oh, oh yeah"
1800,Rock,Red Hot Chili Peppers,Give It Aw,"Give it away, give it away, give it away, now"
1801,Rock,Red Hot Chili Peppers,Give It Aw,"Give it away, give it away, give it away, now"
1802,Rock,Red Hot Chili Peppers,Give It Aw,"Give it away, give it away, give it away, now"
1803,Rock,Red Hot Chili Peppers,Give It Aw,"I can't tell, if I'm a king pin or a pauper"
1805,Rock,Red Hot Chili Peppers,Give It Aw,"Lucky me, swimmin' in my ability"
1806,Rock,Red Hot Chili Peppers,Give It Aw,Dancin' down on life with agility
1807,Rock,Red Hot Chili Peppers,Give It Aw,"Come and drink it up, from my fertility"
1808,Rock,Red Hot Chili Peppers,Give It Aw,Blessed with a bucket of lucky mobility
1810,Rock,Red Hot Chili Peppers,Give It Aw,"My mom, I love her 'cause she love me"
1811,Rock,Red Hot Chili Peppers,Give It Aw,"Long gone are the times, when she scrub me"
1812,Rock,Red Hot Chili Peppers,Give It Aw,"Feelin' good, my brother gonna hug me"
1813,Rock,Red Hot Chili Peppers,Give It Aw,"Drinkin' my juice, young love chug-a-lug me"
1815,Rock,Red Hot Chili Peppers,Give It Aw,There's a river born to be a giver
1816,Rock,Red Hot Chili Peppers,Give It Aw,Keep you warm won't let you shiver
1817,Rock,Red Hot Chili Peppers,Give It Aw,His heart is never gonna wither
1818,Rock,Red Hot Chili Peppers,Give It Aw,"Come on everybody, time to deliver"
1820,Rock,Red Hot Chili Peppers,Give It Aw,"Give it away, give it away, give it away, now"
1821,Rock,Red Hot Chili Peppers,Give It Aw,"Give it away, give it away, give it away, now"
1822,Rock,Red Hot Chili Peppers,Give It Aw,"Give it away, give it away, give it away, now"
1823,Rock,Red Hot Chili Peppers,Give It Aw,"I can't tell, if I'm a king pin or a pauper"
1825,Rock,Red Hot Chili Peppers,Give It Aw,"What I've got, you've got to give it to your mamma"
1826,Rock,Red Hot Chili Peppers,Give It Aw,"What I've got, you've got to give it to your pappa"
1827,Rock,Red Hot Chili Peppers,Give It Aw,"What I've got, you've got to give it to your daughter"
1828,Rock,Red Hot Chili Peppers,Give It Aw,You do a little dance and then you drink a little water
1830,Rock,Red Hot Chili Peppers,Give It Aw,"What I've got, you've got to get it put it in you"
1831,Rock,Red Hot Chili Peppers,Give It Aw,"What I've got, you've got to get it put it in you"
1832,Rock,Red Hot Chili Peppers,Give It Aw,"What I've got, you've got to get it put it in you"
1833,Rock,Red Hot Chili Peppers,Give It Aw,"Reeling with the feeling, don't stop continue"
1835,Rock,Red Hot Chili Peppers,Give It Aw,"Realize, I don't want to be a miser"
1836,Rock,Red Hot Chili Peppers,Give It Aw,"Confide wisely, you'll be the wiser"
1837,Rock,Red Hot Chili Peppers,Give It Aw,Young blood is the lovin' upriser
1838,Rock,Red Hot Chili Peppers,Give It Aw,How come everybody wanna keep it like the Kaiser?
1840,Rock,Red Hot Chili Peppers,Give It Aw,"Give it away, give it away, give it away, now"
1841,Rock,Red Hot Chili Peppers,Give It Aw,"Give it away, give it away, give it away, now"
1842,Rock,Red Hot Chili Peppers,Give It Aw,"Give it away, give it away, give it away, now"
1843,Rock,Red Hot Chili Peppers,Give It Aw,"Give it away, give it away, give it away now"
1845,Rock,Red Hot Chili Peppers,Give It Aw,Give it away now
1846,Rock,Red Hot Chili Peppers,Give It Aw,Give it away now
1847,Rock,Red Hot Chili Peppers,Give It Aw,Give it away now
1848,Rock,Red Hot Chili Peppers,Give It Aw,...
1850,Rock,Dio,Holy Div,Holy Diver
1851,Rock,Dio,Holy Div,You've been down too long in the midnight sea
1852,Rock,Dio,Holy Div,Oh what's becoming of me
1853,Rock,Dio,Holy Div,Ride the tiger
1854,Rock,Dio,Holy Div,You can see his stripes but you know he's clean
1855,Rock,Dio,Holy Div,Oh don't you see what I mean
1856,Rock,Dio,Holy Div,Gotta get away
1857,Rock,Dio,Holy Div,Holy Diver
1858,Rock,Dio,Holy Div,Shiny diamonds
1859,Rock,Dio,Holy Div,Like the eyes of a cat in the black and blue
1860,Rock,Dio,Holy Div,Something is coming for you
1861,Rock,Dio,Holy Div,Look out
1862,Rock,Dio,Holy Div,Race for the morning
1863,Rock,Dio,Holy Div,You can hide in the sun 'till you see the light
1864,Rock,Dio,Holy Div,Oh we will pray it's all right
1865,Rock,Dio,Holy Div,"Gotta get away, get away"
1866,Rock,Dio,Holy Div,Between the velvet lies
1867,Rock,Dio,Holy Div,There's a truth that's hard as steel
1868,Rock,Dio,Holy Div,The vision never dies
1869,Rock,Dio,Holy Div,Life's a never ending wheel
1870,Rock,Dio,Holy Div,Holy Diver
1871,Rock,Dio,Holy Div,You're the star of the masquerade
1872,Rock,Dio,Holy Div,No need to look so afraid
1873,Rock,Dio,Holy Div,"Jump, jump"
1874,Rock,Dio,Holy Div,Jump on the tiger
1875,Rock,Dio,Holy Div,You can feel his heart but you know he's mean
